name,ID,quote,speaker_id,recipient_id
Robb Stark,Robb_Stark,"Stannis: Your brother was the rightful Lord of Winterfell. If he had stayed home and done his duty, instead of crowning himself and riding off to conquer the riverlands, he might be alive today. Be that as it may. You are not Robb, no more than I am Robert_I_Baratheon. Jon: I loved my brother. Stannis: And I mine. Yet they were what they were, and so are we.",Stannis_Baratheon,Jon_Snow
Robb Stark,Robb_Stark,"I would have slain Robb Stark in the Whispering Wood, if I could have reached him. Some fools got in my way. Does it matter how the boy perished? He's no less dead, and his kingdom died when he did.",Jaime_Lannister,Brynden_Tully
Robb Stark,Robb_Stark,"More beast than boy, that one, puffed up with pride and bloodlust ... Robb Stark betrayed us all. He abandoned the north to the cruel mercies of the ironmen to carve out a fairer kingdom for himself along the Trident. Then he abandoned the riverlords who had risked much and more for him, breaking his marriage pact with Walder_Frey to wed Jeyne_Westerling who caught his eye. The Young Wolf? He was a vile dog and died like one.",Rhaegar_Frey,
Robb Stark,Robb_Stark,"Robb who had been more a brother to Theon than any son born of Balon_Greyjoy's loins. Murdered at the Red Wedding, butchered by the Freys. I should have been with him. Where was I? I should have died with him.",Theon_Greyjoy,
Robert Arryn,Robert_Arryn,"The Tyrion_Lannister. Mother, can I make him fly? I want to see him fly.",Lysa_Arryn,
Robert Arryn,Robert_Arryn,"Robert: It wasn't me, it was a giant hurt the castle. Sansa_Stark killed him! I hate her! She's a bastard and I hate her! I don't want to be leeched! Colemon: My lord, your blood needs thinning. It is the bad blood that makes you angry, and the rage that brings on the shaking.",Colemon,
Robert Arryn,Robert_Arryn,"Alayne: Mya_Stone will keep the mules from biting, and I'll be riding just behind you. I'm only a girl, not as brave or strong as you. If I can do it, I know you can, Sweetrobin. Robert: I could do it, but I don't choose to. Tell Mya I am going to stay abed. Perhaps I will come down on the morrow, if I feel better. Today is too cold out, and my head hurts. You can have some sweetmilk too, and I'll tell Gretchel to bring us some honeycombs to eat. We'll sleep and kiss and play games, and you can read me about the Winged Knight.",Sansa_Stark,
Robert Arryn,Robert_Arryn,"Myranda: My lord, you've grown so big! Robert: Have I? Myranda: You will be taller than me soon.",Myranda_Royce,
Robert Arryn,Robert_Arryn,"Alayne: Sweetrobin, I'm scared. Hold my hand, and help me get across. I know you're not scared. Robert: I'm not? Alayne: Not you. You're my winged knight, Ser Sweetrobin. Robert: The Winged Knight could fly. Alayne: Higher than the mountains.",Sansa_Stark,
Robert Arryn,Robert_Arryn,"Lord Robert. Six years old, sickly, and prone to weep if you take his dolls away. Jon_Arryn's trueborn heir, by all the gods, yet there are some who say he is too weak to sit his father's seat.",Brynden_Tully,Catelyn_Stark
Robert Arryn,Robert_Arryn,"Isn't he beautiful? And strong too, don't you believe the things you hear. Jon knew. The seed is strong, he told me. His last words. He kept saying Robert's name, and he grabbed my arm so hard he left marks. Tell them, the seed is strong. His seed. He wanted everyone to know what a good strong boy my baby was going to be.",Lysa_Arryn,Catelyn_Stark
Robert Arryn,Robert_Arryn,The boy is utterly without discipline. He will never be strong enough to rule unless he is taken away from Lysa_Arryn for a time.,Catelyn_Stark,Rodrik_Cassel
Robert Arryn,Robert_Arryn,The boy is weak and sickly.,Stannis_Baratheon,Cressen
Robert Arryn,Robert_Arryn,Arryn won't live long enough to breed.,Jaime_Lannister,Genna_Lannister
Robert Arryn,Robert_Arryn,"No matter what you offered him, Robert always wanted more.",Sansa_Stark,
Robert Arryn,Robert_Arryn,"Petyr: So tell me, sweetling—why is Harrold_Hardyng the Heir? Alayne: He is not Anya_Waynwood's heir. He's Robert's heir. If Robert were to die ... Petyr: When Robert dies. Our poor brave Sweetrobin is such a sickly boy, it is only a matter of time.",Petyr_Baelish,Sansa_Stark
Robert I Baratheon,Robert_I_Baratheon,"I will not kill Barristan_Selmy for loyalty, nor for fighting well.",Roose_Bolton,Barristan_Selmy
Robert I Baratheon,Robert_I_Baratheon,"Balon: You may take my head, but you cannot name me traitor. No Greyjoy ever swore an oath to a Baratheon. Robert: Swear one now, or lose that stubborn head of yours.",Balon_Greyjoy,
Robert I Baratheon,Robert_I_Baratheon,"The gods be damned. It was a hollow victory they gave me. A crown ... it was Lyanna_Stark I prayed them for. Your sister, safe ... and mine again, as she was meant to be. I ask you, Ned, what good is it to wear a crown? The gods mock the prayers of kings and cowherds alike.",Eddard_Stark,
Robert I Baratheon,Robert_I_Baratheon,"Eddard: You're too fat for your armor, Robert. Robert: Fat? Fat, is it? Is that how you speak to your king? Ah, damn you, Ned, why are you always right?",Eddard_Stark,
Robert I Baratheon,Robert_I_Baratheon,"I swear to you, I was never so alive as when I was winning this throne, or so dead as now that I've won it.",Eddard_Stark,
Robert I Baratheon,Robert_I_Baratheon,"STOP THIS MADNESS, IN THE NAME OF YOUR KING!",Gregor_Clegane,Sandor_Clegane
Robert I Baratheon,Robert_I_Baratheon,"Robert: The realm ... the realm knows ... what a wretched king I've been. Bad as Aerys_II_Targaryen, the gods spare me. Eddard: No, not as bad as Aerys, Your Grace. Not near so bad as Aerys.",Eddard_Stark,
Robert I Baratheon,Robert_I_Baratheon,"The king was a great disappointment to Jon. Eddard_Stark had talked of him often: the peerless Robert Baratheon, demon of the Trident, the fiercest warrior of the realm, a giant among princes. Jon saw only a fat man, red-faced under his beard, sweating through his silks. He walked like a man half in his cups.",Jon_Snow,
Robert I Baratheon,Robert_I_Baratheon,"Varys had hit upon a truth; tell Robert Baratheon he could not, should not, or must not do a thing, and it was as good as done.",Eddard_Stark,
Robert I Baratheon,Robert_I_Baratheon,"Robert was never the same after he put on that crown. Some men are like swords, made for fighting. Hang them up and they go to rust.",Donal_Noye,Jon_Snow
Robert I Baratheon,Robert_I_Baratheon,"They said Robert Baratheon was strong as a bull and fearless in battle, a man who loved nothing better than war.",Daenerys_Targaryen,
Robert I Baratheon,Robert_I_Baratheon,"Robert wanted smiles and cheers, always, so he went where he found them, to his friends and his whores. Robert wanted to be loved. My brother Tyrion_Lannister has the same disease.",Cersei_Lannister,Sansa_Stark
Robert I Baratheon,Robert_I_Baratheon,Robert was as generous with his coin as he was with his cock.,Tyrion_Lannister,Tywin_Lannister
Robert I Baratheon,Robert_I_Baratheon,"Sandor: Robert is the king of the worms now. Is that why you're down in the earth, to keep his court for him? Beric: The king is dead, but we are still king's men, though the royal banner we bore was lost at the Mummer's Ford when your brother's butchers fell upon us. Robert is slain, but his realm remains. And we defend her.",Sandor_Clegane,Beric_Dondarrion
Robert I Baratheon,Robert_I_Baratheon,"Robert ... He is in my dreams as well. Laughing. Drinking. Boasting. Those were the things he was best at. Those, and fighting. I never bested him at anything.",Stannis_Baratheon,Melisandre
Robert I Baratheon,Robert_I_Baratheon,"It's not Aerys_II_Targaryen I rue, it's Robert ... Why is it no one names Robert oathbreaker? He tore the realm apart, yet I am the one with shit for honor.",Jaime_Lannister,
Robert I Baratheon,Robert_I_Baratheon,"Yes, I hoped Bran_Stark would die. So did you. Even Robert thought that would have been for the best. 'We kill our horses when they break a leg, and our dogs when they go blind, but we are too weak to give the same mercy to crippled children,' he told me. He was blind himself at the time, from drink.",Cersei_Lannister,Jaime_Lannister
Robert I Baratheon,Robert_I_Baratheon,"Arys: Robert was no monster. Arianne: He climbed onto his throne over the corpses of children, though I will grant you he was no Joffrey_Baratheon.",Arys_Oakheart,Arianne_Martell
Robert I Baratheon,Robert_I_Baratheon,"Jaime: What do you know of sin, coz? I killed Aerys_II_Targaryen. Lancel The brave man slays with a sword, the craven with a wineskin. We are both kingslayers, ser. Jaime: Robert was no true king. Some might even say that a stag is a lion's natural prey.",Jaime_Lannister,Lancel_Lannister
Robert I Baratheon,Robert_I_Baratheon,"He was a good knight but a bad king, for he had no right to the throne he sat.",Barristan_Selmy,Daenerys_Targaryen
Robert I Baratheon,Robert_I_Baratheon,"We all know what my brother would do. Robert would gallop up to the gates of Winterfell alone, break them with his warhammer, and ride through the rubble to slay Roose_Bolton with his left hand and Ramsay_Snow with his right. I am not Robert. But we will march, and we will free Winterfell ... or die in the attempt.",Stannis_Baratheon,Richard_Horpe
Robert Stone,Robert_Stone,"Jaime: Who knighted you? Osmund: Ser Robert... Stone. He's dead now, my lord..",Jaime_Lannister,
Robert Stone,Robert_Stone,"Ser Robert Stone might have been some bastard from the Vale, he supposed, selling his sword in the Disputed Lands. On the other hand, he might be no more than a name Ser Osmund_Kettleblack cobbled together from a dead king and a castle wall. What was Cersei_Lannister thinking when she gave this one a white cloak?",Jaime_Lannister,
Robin Peasebury,Robin_Peasebury,"Robin: I am starting to suspect you have been Roose_Bolton creature all along. Is that the way of it? Did he send you to us to whisper poison in Stannis_Baratheon ear? Hugo: Lord Pea Pod. If you were a man, I would kill you for that, but my sword is made of too fine a steel to besmirch with craven's blood.",Hugo_Wull,
Robin Ryger,Robin_Ryger,"Jaime: Come to wish me godspeed, Ser Robin? Robin: Come to take you back, Kingslayer. How is it that you've lost your golden hair? Jaime: I hope to blind my enemies with the sheen off my head. It's worked well enough for you.",Jaime_Lannister,
Robin Ryger,Robin_Ryger,"Robin: Say what you will, Kingslayer, but say it quickly. Jaime: I know a better way to settle this—single combat. You and I. Robin: I was not born this morning, Lannister. Jaime: No, but you're like to die this afternoon. I'll fight you in chains. What could you fear? Robin: Not you, ser. If the choice were mine, I'd like nothing better, but I am commanded to bring you back alive if possible.",Jaime_Lannister,
Robin Ryger,Robin_Ryger,"In his day Ser Robin Ryger had been a notably tenacious fighter, but his day was done; he was of an age with Hoster_Tully, and had grown old with his lord.",Jaime_Lannister,
Robyn Rhysling,Robyn_Rhysling,"Three times more, they rode at each other, the wind whipping Ser Robyn's hair while the shards of broken lances flew round his bare face like wooden knives, which Dunk thought all the more wondrous when Aegon_V_Targaryen told him that Ser Robyn had lost his eye to a splinter from a broken lance not five years earlier. Leo_Tyrell_(Longthorn) was too chivalrous to aim another lance at Ser Robyn's unprotected head, but even so Rhysling's stubborn courage (or was it folly?) left Dunk astounded.",Duncan_the_Tall,
Roderick Dustin,Roderick_Dustin,We have come to die for the Rhaenyra_Targaryen.,,
Roderick Dustin,Roderick_Dustin,Best make an end to these lions before the dragons come.,,
Roderick Dustin,Roderick_Dustin,"Criston: If there is to be battle here, many of your own will die as well. Roderick: That's why we come. Winter's here. Time for us to go. No better way to die than sword in hand.",Criston_Cole,
Roderick Dustin,Roderick_Dustin,"As the singers tell it, Lord Roderick was blood from head to heel as he came on, with splintered shield and cracked helm, yet so drunk with battle that he did not even seem to feel his wounds.",Gyldayn,
Rodrik Cassel,Rodrik_Cassel,Sandor: Are you training women here? Rodrik: I am training knights. They will have steel when they are ready. When they are of an age.,Sandor_Clegane,
Rodrik Cassel,Rodrik_Cassel,"Never draw your sword unless you mean to use it. How many times must I tell you, foolish boy?",Robb_Stark,
Rodrik Cassel,Rodrik_Cassel,The gods frown on the gambler.,Marillion,
Rodrik Cassel,Rodrik_Cassel,"Rodrik: We shall try and find you a prospect more to your taste. Donella: Perhaps you need not look very far, ser.",Donella_Hornwood,
Rodrik Cassel,Rodrik_Cassel,When we speak of the morrow nothing is ever certain.,Bran_Stark,
Rodrik Cassel,Rodrik_Cassel,Theon: It grieves me that we must meet as foes. Rodrik: My own grief is that I must wait a while to hang you. Theon Turncloak.,Theon_Greyjoy,
Rodrik Cassel,Rodrik_Cassel,"Know your foe, Ser Rodrik had taught him once; Jon knew Halder, brutally strong but short of patience, with no taste for defense.",Jon_Snow,
Rodrik Cassel,Rodrik_Cassel,"The castellan at Winterfell is a brave man, but age has stiffened his wits as well as his limbs. When he learns that one of his king's bannermen is under attack by the fearsome Dagmer Cleftjaw, he will summon his strength and ride to Leobald_Tallhart aid. It is his duty. Ser Rodrik is nothing if not dutiful.",Theon_Greyjoy,Dagmer
Rodrik Cassel,Rodrik_Cassel,"That dear brave loyal old soul. She could almost see him, tugging on his fierce white whiskers.",Catelyn_Stark,
Rodrik Cassel,Rodrik_Cassel,"There is always someone quicker and stronger, Ser Rodrik had once told Jon and Robb_Stark. He's the man you want to face in the yard before you need to face his like upon a battlefield.",Jon_Snow,
Rodrik Greyjoy,Rodrik_Greyjoy_(son_of_Dalton),"A fine fool he proved, yet not half so foolish as Dalton_Greyjoy.",Haereg,
Rodrik Greyjoy,Rodrik_Greyjoy,"Patrek: Never mind that the bell has been rung just once in three hundred years. Theon: When my brother stormed Seagard. If Jason_Mallister supposes I bear him some enmity for that, it's only because he never knew Rodrik.",Patrek_Mallister,Theon_Greyjoy
Rodrik Greyjoy,Rodrik_Greyjoy,"Balon: Not here, not in Pyke, not in my hearing, you will not name him brother, Robb_Stark of Eddard_Stark who put your true brothers to the sword. Or have you forgotten Rodrik and Maron_Greyjoy, who were your own blood? Theon: I forget nothing. I remember my brothers very well.",Balon_Greyjoy,Theon_Greyjoy
Rodrik Greyjoy,Rodrik_Greyjoy,"And now I must tell Alannys_Harlaw that Theon_Greyjoy is dead, and drive yet another dagger through her heart. There were two knives buried there already. On the blades were writ the words Rodrik and Maron_Greyjoy, and many a time they twisted cruelly in the night.",Asha_Greyjoy,
Rodrik Harlaw,Rodrik_Harlaw,"Rodrik: I prefer my history dead. Dead history is writ in ink, the living sort in blood. Asha: Do you want to die old and craven in your bed? Rodrik: How else? Though not till I'm done reading.",Asha_Greyjoy,
Rodrik Harlaw,Rodrik_Harlaw,"Euron: I have sailed the Smoking Sea and seen Valyria. Rodrik: Have you? Euron: Reader, you would do well to keep your nose in your books.",Euron_Greyjoy,
Rodrik Harlaw,Rodrik_Harlaw,"Harlaw was not the largest of the Iron Islands, but it was the richest and most populous, and Lord Rodrik's power was not to be despised.",Asha_Greyjoy,
Rodrik Harlaw,Rodrik_Harlaw,"Lord Rodrik was seldom seen without a book in hand, be it in the privy, on the deck of his Sea Song, or whilst holding audience.",Asha_Greyjoy,
Rodrik Harlaw,Rodrik_Harlaw,You read too much and fight too little. Your blood is milk.,,
Rodrik Ryswell,Rodrik_Ryswell,"And my lord father was always pleased to play host to the heir to Winterfell. My father had great ambitions for House Ryswell. He would have served up my maidenhead to any Stark who happened by, but there was no need. Brandon_Stark was never shy about taking what he wanted.",Barbrey_Dustin,Theon_Greyjoy
Rogar Baratheon,Rogar_Baratheon,Maegor_I_Targaryen has only one dragon. Our prince has two.,Jaehaerys_I_Targaryen,
Rogar Baratheon,Rogar_Baratheon,"I have seen Prunella_Celtigar Prudence_Celtigar. They have no chins, no teats, and no sense.",Edwell_Celtigar,
Rogar Baratheon,Rogar_Baratheon,"You are weak, as weak as your Aenys_I_Targaryen was, as weak as your son. Sentiment may be forgiven in a mother, but not in a regent, and never in a king. We were fools to crown Jaehaerys_I_Targaryen. He thinks only of himself, and he will be a worse king than his father was. Thank the gods that it is not too late. We must act now and put him aside.",Alyssa_Velaryon,
Rogar Baratheon,Rogar_Baratheon,All I did and all I tried to do was for the good of the realm and the Iron Throne.,,
Rogar Baratheon,Rogar_Baratheon,"My maester says that I am dying. I believe him. Even before the Shivers there was pain. It has gotten worse since. He gives me milk of the poppy, and that helps, but I use only a little. I would not sleep away what life remains to me. Nor would I die abed, bleeding out of my arse. I mean to find my brother Borys_Baratheon and deal with him, and with this Vulture_King_(Jaehaerys_I) as well. A fool's errand, Garon_Baratheon calls it. He is not wrong. But when I die, I want to die with my axe in my hand, screaming a curse.",Jaehaerys_I_Targaryen,
Roger Corne,Roger_Corne,"A crown does not make a man a king. You should wear a horseshoe on your head, blacksmith.",Hugh_Hammer,
Roger Ryswell,Roger_Ryswell,"Roger: These dead were all strong men, and none of them were stabbed. Theon_Greyjoy not our killer. Roose: I am inclined to agree. Strength aside, he does not have it in him to betray Ramsay_Snow. Roger: If not him, who? Stannis_Baratheon has some man inside the castle, that's plain.",Roose_Bolton,
Roggon Rustbeard,Roggon_Rustbeard,"Asha: Scout ahead and make sure our way is clear. I want no surprises when we reach the shore. If you come on wolves, ride back to me with word. Roggon: If we must.",Asha_Greyjoy,
Rohanne Webber,Rohanne_Webber,"Duncan: I... I am sorry for all your losses, m'lady. I want to say... your gown... Rohann: Gown? I wear no gown. Duncan: Your hair, I meant... it's soft and... Rohanne: And how would you know that, ser? If you had ever touched my hair, I should think that I might remember. Duncan: Not soft. Red, I meant to say. Your hair is very red. Rohanne: Very red, ser? Oh, not as red as your face, I hope.",Duncan_the_Tall,
Rohanne Webber,Rohanne_Webber,Egg: Are you the Red Widow? I'm near as tall as you are! Rohanne: Another boy made that same observation not half a year ago. I sent him to the rack to make him taller.,Aegon_V_Targaryen,
Rohanne Webber,Rohanne_Webber,"I was ten years old when Daemon_I_Blackfyre rose. I begged Wyman_Webber not to put himself at risk, or at least to leave my husband. Who would protect me, if both my men were gone? So he took me up onto the ramparts, and pointed out Coldmoat's strong points. 'Keep them strong,' he said, 'and they will keep you safe. If you see to your defenses, no man may do you harm.' The first thing he pointed at was the moat. My first husband perished on the Redgrass Field. My father found me others, but the Stranger took them, too. I no longer trust in men, no matter how ample they may seem. I trust in stone and steel and water. I trust in moats, ser, and mine will not go dry.",Duncan_the_Tall,
Rohanne Webber,Rohanne_Webber,"Rohanne: Look at my fields, Osgrey. How dry they are. I would have been a fool to set a fire. Had the wind changed direction, the flames might well have leapt the stream and burned out half my crops. Eustace: Might have? It was my woods that burned, and you that burned them. Most like you cast some witch's spell to drive the wind, just as you used your dark arts to slay your husbands and your brothers!",Eustace_Osgrey,
Rohanne Webber,Rohanne_Webber,"I scarce remember Addam_Osgrey any longer. It was more than half my life ago. I remember that I loved him, though. I have not loved any of the others.",Duncan_the_Tall,
Rohanne Webber,Rohanne_Webber,"I cannot return to Coldmoat empty-handed. They will say the Red Widow has lost her bite, that she was too weak to do justice, that she could not protect her smallfolk.",Duncan_the_Tall,
Rohanne Webber,Rohanne_Webber,"I have heard a thousand empty courtesies in my time, but you are the first knight who ever said pissing in my presence.",Duncan_the_Tall,
Rohanne Webber,Rohanne_Webber,"Those pissing contests are how lords judge one another's strength, and woe to any man who shows his weakness. A woman must needs piss twice as hard, if she hopes to rule. And if that woman should happen to be small... Lord_Stackhouse covets my Horseshoe Hills, Ser Clifford_Conklyn has an old claim to Leafy Lake, those dismal Durwells live by stealing cattle... and beneath mine own roof I have Lucas_Inchfield. Every day I wake wondering if this might be the day he marries me by force.",Duncan_the_Tall,
Rohanne Webber,Rohanne_Webber,"Rohanne: You are quite mad. If you were better born, I’d marry you. Duncan: Aye, m'lady. And if pigs had wings and scales and breathed flame, they'd be as good as dragons.",Duncan_the_Tall,
Rohanne Webber,Rohanne_Webber,"The woman has a spider's heart. She murdered three of her husbands. And all her brothers died in swaddling clothes. Five, there were. Or six, mayhaps, I don't recall. They stood between her and the castle. She would whip the skin off any peasant who displeased her, I do not doubt, but for you to cut Wolmer... no, she will not suffer such an insult.",Eustace_Osgrey,
Rohanne Webber,Rohanne_Webber,"Aegon: Whenever she gives birth, a demon comes by night to carry off the issue. Sam_Stoops' Sam_Stoops'_wife says she sold her babes unborn to the Lord of the Seven Hells, so he'd teach her his black arts. Duncan: Highborn ladies don't meddle with the black arts. They dance and sing and do embroidery. Aegon: Maybe she dances with demons and embroiders evil spells.",Aegon_V_Targaryen,Duncan_the_Tall
Rohanne Webber,Rohanne_Webber,"You'd best not take any food or drink at Coldmoat, ser. The Red Widow poisoned all her husbands.",Aegon_V_Targaryen,Duncan_the_Tall
Rohanne Webber,Rohanne_Webber,"When she smiled, she looked a girl of five-and-ten, not a woman five-and-twenty. A pretty girl full of mischief and laughter.",Duncan_the_Tall,
Rohanne Webber,Rohanne_Webber,"There has been a dearth of suitors. My good-sister is not hard to look upon, you will have noticed, and a stout castle and broad lands add to her charms. You would think that younger sons and landless knights would swarm about her ladyship like flies. You would be wrong. The four dead husbands make them wary, and there are those who will say that she is barren, too... though never in her hearing, unless they yearn to see the inside of a crow cage. She has carried two children to term, a boy and a girl, but neither lived to see a name day. Those few who are not put off by talk of poisonings and sorcery want no part of the Lucas_Inchfield.",Sefton_Staunton,Duncan_the_Tall
Rohanne Webber,Rohanne_Webber,"She's not for the likes of you. She is too small, too clever, and much too dangerous.",Duncan_the_Tall,
Rohanne Webber,Rohanne_Webber,"Aegon: She said she wanted to give you a new horse, ser. Duncan: Even highborn ladies don’t get all they want. It wasn't a horse I wanted. I took something else to remember her by instead. A lock of that red hair.",Aegon_V_Targaryen,Duncan_the_Tall
Roland Crakehall,Roland_Crakehall_(Lord),"Roland: The castle is ours, ser, and the city. Jaime: Tell them Aerys_II_Targaryen is dead. Spare all those who yield and hold them captive. Roland: Shall I proclaim a new king as well? Jaime: Proclaim who you bloody well like.",Jaime_Lannister,
Roland Crakehall,Roland_Crakehall_(Kingsguard),"Daeron_Targaryen_(son_of_Maekar_I) is what he is, but he is still your blood and mine. I have no doubt Ser Roland will turn him up, and Aegon_V_Targaryen with him.",Baelor_Targaryen_(son_of_Daeron_II),Maekar_I_Targaryen
Roland Waynwood,Roland_Waynwood,"Roland: I had heard that Lord Petyr_Baelish was fair of face and full of grace, but no one ever told me that she was a thief.Alayne: You wrong me, ser. I am no thief!Roland:Then how do you explain this hole in my chest, from where you stole my heart?Wallace: He is only t-teasing you, my lady. My n-n-nephew never had a h-h-heart.",Sansa_Stark,Wallace_Waynwood
Rolfe the Dwarf,Rolfe_the_Dwarf,Rolfe the Dwarf's not so tall as he once was.,Grimtongue,Asha_Greyjoy
Rollam Westerling,Rollam_Westerling,"Rollam: Must I go too? I'm your squire.Robb: But I'm not in need of squiring just now.Rollam: Oh.Raynald: His Grace has gotten along for sixteen years without you, Rollam. He will survive a few hours more, I think.",Robb_Stark,Raynald_Westerling
Rollam Westerling,Rollam_Westerling,"Rollam Westerling, my squire.",Robb_Stark,Catelyn_Stark
Rollam Westerling,Rollam_Westerling,A dutiful squire.,Catelyn_Stark,
Rollam Westerling,Rollam_Westerling,Bran would have been the same.,Catelyn_Stark,
Rolland Storm,Rolland_Storm,"The Bastard of Nightsong had a pox-ravaged face and an air of tattered chivalry; Ser Gerald_Gower was broad, bluff, and blond; Ser Andrew_Estermont stood a head taller, with a spade-shaped beard and shaggy brown eye-brows. They were all good men in their own ways, Davos thought.",Davos_Seaworth,
Rolland Storm,Rolland_Storm,"The pox-scarred bastard that Stannis_Baratheon had left to hold his castle was no callow tourney champion but a seasoned killer. If the gods were good, he would give Ser Loras_Tyrell the glorious end he seemed to want.",Cersei_Lannister,
Rolland Uffering,Rolland_Uffering,"My husbands seldom linger long, I fear. The last died in the spring.",Rohanne_Webber,Duncan_the_Tall
Rolland Uffering,Rolland_Uffering,"Lady Helicent_Uffering was sister to Ser Rolland Uffering, Lady Rohanne_Webber fourth husband, who died in the spring. My brother was his predecessor, Ser Simon_Staunton, who had the great misfortune to choke upon a chicken bone. Coldmoat crawls with revenants, it must be said. The husbands die yet their kin remain, to drink my lady's wines and eat her sweetmeats, like a plague of plump pink locusts done up in silk and velvet.",Sefton_Staunton,
Rolly Duckfield,Rolly_Duckfield,"Tyrion: Are these two known to you, Illyrio_Mopatis? They look like outlaws. Should I find my axe? Rolly: Your axe? Did you hear that, Haldon? The little man wants to fight with us! Haldon: Small men oft feel a need to prove their courage with unseemly boasts. I doubt if he could kill a duck. Tyrion: Fetch the duck. Haldon: If you insist. Rolly: I'm Duck, you mouthy little pisspot. Tyrion: I had a smaller duck in mind. Rolly: Did you hear, Haldon? He wants a smaller Duck! Haldon: I should gladly settle for a quieter one.",Tyrion_Lannister,Haldon
Rolly Duckfield,Rolly_Duckfield,Illyrio: How fares our lad? Haldon: He is as tall as Griff now. Three days ago he knocked Duck into a horse trough. Rolly: I wasn't knocked. I fell in just to make him laugh. Haldon: Your ploy was a success. I laughed myself.,Illyrio_Mopatis,Haldon
Rolly Duckfield,Rolly_Duckfield,"Haldon: Tell Tyrion_Lannister how you came by your name, why don't you? Rolly: A knight needs more than just the one name, and, well, we were in a field when Jon_Connington dubbed me, and I looked up and saw these ducks, so ... don't laugh, now.",Haldon,
Rolly Duckfield,Rolly_Duckfield,Griff: I am no knight. Tyrion: And yet Ser Duck says you knighted him. Griff: Duck talks too much. Tyrion: Some might wonder that a duck can talk at all.,Tyrion_Lannister,
Rolly Duckfield,Rolly_Duckfield,"Duck will die for me if need be, and that's all I require in my Kingsguard.",Jon_Connington,
Rolly Duckfield,Rolly_Duckfield,"At least I convinced him to leave the other six slots open, else Duck might have six ducklings trailing after him, each more blindingly adequate than the last.",Jon_Connington,
Rolph Spicer,Rolph_Spicer,"A square-built man with a broken nose and a close-cropped grey beard, he looked doughty enough.",Catelyn_Stark,
Rolph Spicer,Rolph_Spicer,"Robb: Grey Wind doesn't like her uncle either. He bares his teeth every time Ser Rolph comes near him. Catelyn: Send Ser Rolph away. At once. Robb: Where? Back to the Crag, so the Lannisters can mount his head on a spike? Jeyne_Westerling loves him. He's her uncle, and a fair knight besides. I need more men like Rolph Spicer, not fewer. I am not going to banish him just because my wolf doesn't seem to like the way he smells. Catelyn: Robb. I told you once to keep Theon_Greyjoy close, and you did not listen. Listen now. Send this man away. I am not saying you must banish him. Find some task that requires a man of courage, some honorable duty, what it is matters not ... but do not keep him near you.",Robb_Stark,Catelyn_Stark
Rolph Spicer,Rolph_Spicer,This grants Ser Rolph Spicer title to the castle Castamere and raises him to the rank of lord.,Jaime_Lannister,Tommen_Baratheon
Rommo,Rommo,Symon: Thirteen ships ... that's not enough. A hundred ships might not be enough. Rommo: Wooden horses are no good. Dothraki will ride.,Symon_Stripeback,
Rommo,Rommo,"Grey Worm: If it pleases the Barristan_Selmy to recall, the Wise Masters hold our Hero too. Also the horselord Jhogo, Daenerys_Targaryen own blood rider. Rommo: Blood of her blood. He must be freed. The honor of the khalasar demands it.",Grey_Worm,
Ronald Storm,Ronald_Storm,Ronnet_Connington going to kill you.,Jon_Connington,
Ronald Storm,Ronald_Storm,No harm will come to any of you unless Ronnet_Connington proves an utter fool.,Jon_Connington,Raymund_Connington
Ronel Rivers,Ronel_Rivers,"Ronel: Had Stannis_Baratheon won, all might have been different. Hosteen: Stannis lost. Wishing it were otherwise will not make it so. King Robb_Stark must make his peace with the Lannisters. He must put off his crown and bend the knee, little as he may like it.",Hosteen_Frey,
Ronnel Arryn,Ronnel_Arryn_(king),"Mother, can I go flying with Visenya_Targaryen?",Sharra_Arryn,
Ronnet Connington,Ronnet_Connington,"Jaime: How is it that you did not wed?Ronnet: Why, I went to Tarth and saw her. I had six years on her, yet the wench could look me in the eye. She was a sow in silk, though most sows have bigger teats. When she tried to talk she almost choked on her own tongue. I gave her a rose and told her it was all that she would ever have from me. The bear was less hairy than that freak, I'll—Jaime: You are speaking of a highborn lady, ser. Call her by her name. Call her Brienne_Tarth.Ronnet: Brienne. If it please my lord. Brienne the Beauty.",Jaime_Lannister,
Ronnet Connington,Ronnet_Connington,"Ronnet: I am no traitor. I am King Tommen_Baratheon man, and yours.Kevan: So you say, ser. Words are wind.Ronnet: Send me against Jon_Connington, and I will bring you back his head, and the head of this false dragon too.",Kevan_Lannister,
Ronnet Connington,Ronnet_Connington,A roar went up from the crowd as a helmetless red-bearded man with a griffin on his shield went down before Brienne_Tarth.,Catelyn_Stark,
Ronnet Connington,Ronnet_Connington,"She remembered a day at Evenfall, and a young knight with a rose in his hand. He brought the rose to give to me. Or so her septa told her. All she had to do was welcome him to Selwyn_Tarth castle. He was eighteen, with long red hair that tumbled to his shoulders. She was twelve, tightly laced into a stiff new gown, its bodice bright with garnets. The two of them were of a height, but she could not look him in the eye, nor say the simple words her septa had taught her. Ser Ronnet. I welcome you to my lord father's hall. It is good to look upon your face at last.",Brienne_Tarth,
Ronnet Connington,Ronnet_Connington,"Brienne: One day I'll thank you in a mêlée, ser. Hyle: The way you thanked Red Ronnet?",Brienne_Tarth,Hyle_Hunt
